"accession","gene.name"
"ACTY_MOUSE","Actr1b"
"ACTY_MOUSE","Actr1b"
"ACTY_MOUSE","Actr1b"
"ACTY_MOUSE","Actr1b"
"ACTY_MOUSE","Actr1b"
"ACTY_MOUSE","Actr1b"
"ACTY_MOUSE","Actr1b"
"ACTY_MOUSE","Actr1b"
"ACTZ_MOUSE","Actr1a"
"ACTZ_MOUSE","Actr1a"
"ACTZ_MOUSE","Actr1a"
"ACTZ_MOUSE","Actr1a"
"ACTZ_MOUSE","Actr1a"
"ACTZ_MOUSE","Actr1a"
"ACTZ_MOUSE","Actr1a"
"ACTZ_MOUSE","Actr1a"
"ACTZ_MOUSE","Actr1a"
"ACY1_MOUSE","Acy1"
"ACY1_MOUSE","Acy1"
"ACY1_MOUSE","Acy1"
"ACY1_MOUSE","Acy1"
"ACY1_MOUSE","Acy1"
"ACY1_MOUSE","Acy1"
"ACY1_MOUSE","Acy1"
"ACY1_MOUSE","Acy1"
"ACY1_MOUSE","Acy1"
"ACYP1_MOUSE","Acyp1"
"ACYP1_MOUSE","Acyp1"
"ACYP1_MOUSE","Acyp1"
"ACYP1_MOUSE","Acyp1"
"ACYP1_MOUSE","Acyp1"
"ACYP1_MOUSE","Acyp1"
"ACYP1_MOUSE","Acyp1"
"ACYP1_MOUSE","Acyp1"
"ACYP1_MOUSE","Acyp1"
"ACYP2_MOUSE","Acyp2"
"ACYP2_MOUSE","Acyp2"
"ACYP2_MOUSE","Acyp2"
"ACYP2_MOUSE","Acyp2"
"ACYP2_MOUSE","Acyp2"
"ACYP2_MOUSE","Acyp2"
"ACYP2_MOUSE","Acyp2"
"ACYP2_MOUSE","Acyp2"
"ACYP2_MOUSE","Acyp2"
"ADA10_MOUSE","Adam10"
"ADA10_MOUSE","Adam10"
"ADA10_MOUSE","Adam10"
"ADA10_MOUSE","Adam10"
"ADA10_MOUSE","Adam10"
"ADA10_MOUSE","Adam10"
"ADA10_MOUSE","Adam10"
"ADA10_MOUSE","Adam10"
"ADA10_MOUSE","Adam10"
"ADAM9_MOUSE","Adam9"
"ADAM9_MOUSE","Adam9"
"ADAM9_MOUSE","Adam9"
"ADAM9_MOUSE","Adam9"
"ADAM9_MOUSE","Adam9"
"ADAM9_MOUSE","Adam9"
"ADAM9_MOUSE","Adam9"
"ADAM9_MOUSE","Adam9"
"ADAM9_MOUSE","Adam9"
"ADAS_MOUSE","Agps"
"ADAS_MOUSE","Agps"
"ADAS_MOUSE","Agps"
"ADAS_MOUSE","Agps"
"ADAS_MOUSE","Agps"
"ADAS_MOUSE","Agps"
"ADAS_MOUSE","Agps"
"ADAS_MOUSE","Agps"
"ADAS_MOUSE","Agps"
"ADCY7_MOUSE","Adcy7"
"ADCY7_MOUSE","Adcy7"
"ADCY7_MOUSE","Adcy7"
"ADCY7_MOUSE","Adcy7"
"ADCY7_MOUSE","Adcy7"
"ADCY7_MOUSE","Adcy7"
"ADCY7_MOUSE","Adcy7"
"ADCY7_MOUSE","Adcy7"
"ADCY7_MOUSE","Adcy7"
"ADH7_MOUSE","Adh7"
"ADH7_MOUSE","Adh7"
"ADH7_MOUSE","Adh7"
"ADH7_MOUSE","Adh7"
"ADH7_MOUSE","Adh7"
"ADH7_MOUSE","Adh7"
"ADH7_MOUSE","Adh7"
"ADH7_MOUSE","Adh7"
"ADH7_MOUSE","Adh7"
"ADHX_MOUSE","Adh5"
"ADHX_MOUSE","Adh5"
"ADHX_MOUSE","Adh5"
"ADHX_MOUSE","Adh5"
"ADHX_MOUSE","Adh5"
"ADHX_MOUSE","Adh5"
"ADHX_MOUSE","Adh5"
"ADHX_MOUSE","Adh5"
"ADHX_MOUSE","Adh5"
"ADIPO_MOUSE","Adipoq"
"ADIPO_MOUSE","Adipoq"
"ADIPO_MOUSE","Adipoq"
"ADIPO_MOUSE","Adipoq"
"ADIPO_MOUSE","Adipoq"
"ADIPO_MOUSE","Adipoq"
"ADIPO_MOUSE","Adipoq"
"ADIPO_MOUSE","Adipoq"
"ADIPO_MOUSE","Adipoq"
"ADK_MOUSE","Adk"
"ADK_MOUSE","Adk"
"ADK_MOUSE","Adk"
"ADK_MOUSE","Adk"
"ADK_MOUSE","Adk"
"ADK_MOUSE","Adk"
"ADK_MOUSE","Adk"
"ADK_MOUSE","Adk"
"ADK_MOUSE","Adk"
"ADPGK_MOUSE","Adpgk"
"ADPGK_MOUSE","Adpgk"
"ADPGK_MOUSE","Adpgk"
"ADPGK_MOUSE","Adpgk"
"ADPGK_MOUSE","Adpgk"
"ADPGK_MOUSE","Adpgk"
"ADPGK_MOUSE","Adpgk"
"ADPGK_MOUSE","Adpgk"
"ADPGK_MOUSE","Adpgk"
"ADPRH_MOUSE","Adprh"
"ADPRH_MOUSE","Adprh"
"ADPRH_MOUSE","Adprh"
"ADPRH_MOUSE","Adprh"
"ADPRH_MOUSE","Adprh"
"ADPRH_MOUSE","Adprh"
"ADPRH_MOUSE","Adprh"
"ADPRH_MOUSE","Adprh"
"ADPRH_MOUSE","Adprh"
"ADPRS_MOUSE","Adprs"
"ADPRS_MOUSE","Adprs"
"ADPRS_MOUSE","Adprs"
"ADPRS_MOUSE","Adprs"
"ADPRS_MOUSE","Adprs"
"ADPRS_MOUSE","Adprs"
"ADPRS_MOUSE","Adprs"
"ADPRS_MOUSE","Adprs"
"ADPRS_MOUSE","Adprs"
"ADRM1_MOUSE","Adrm1"
"ADRM1_MOUSE","Adrm1"
"ADRM1_MOUSE","Adrm1"
"ADRM1_MOUSE","Adrm1"
"ADRM1_MOUSE","Adrm1"
"ADRM1_MOUSE","Adrm1"
"ADRM1_MOUSE","Adrm1"
"ADRM1_MOUSE","Adrm1"
"ADRM1_MOUSE","Adrm1"
"ADRO_MOUSE","Fdxr"
"ADRO_MOUSE","Fdxr"
"ADRO_MOUSE","Fdxr"
"ADRO_MOUSE","Fdxr"
"ADRO_MOUSE","Fdxr"
"ADRO_MOUSE","Fdxr"
"ADRO_MOUSE","Fdxr"
"ADRO_MOUSE","Fdxr"
"ADRO_MOUSE","Fdxr"
"ADT1_MOUSE","Slc25a4"
"ADT1_MOUSE","Slc25a4"
"ADT1_MOUSE","Slc25a4"
"ADT1_MOUSE","Slc25a4"
"ADT1_MOUSE","Slc25a4"
"ADT1_MOUSE","Slc25a4"
"ADT1_MOUSE","Slc25a4"
"ADT1_MOUSE","Slc25a4"
"ADT1_MOUSE","Slc25a4"
"ADT2_MOUSE","Slc25a5"
"ADT2_MOUSE","Slc25a5"
"ADT2_MOUSE","Slc25a5"
"ADT2_MOUSE","Slc25a5"
"ADT2_MOUSE","Slc25a5"
"ADT2_MOUSE","Slc25a5"
"ADT2_MOUSE","Slc25a5"
"ADT2_MOUSE","Slc25a5"
"ADT2_MOUSE","Slc25a5"
"AEDO_MOUSE","Ado"
"AEDO_MOUSE","Ado"
"AEDO_MOUSE","Ado"
"AEDO_MOUSE","Ado"
"AEDO_MOUSE","Ado"
"AEDO_MOUSE","Ado"
"AEDO_MOUSE","Ado"
"AEDO_MOUSE","Ado"
"AEDO_MOUSE","Ado"
"AFAD_MOUSE","Afdn"
"AFAD_MOUSE","Afdn"
"AFAD_MOUSE","Afdn"
"AFAD_MOUSE","Afdn"
"AFAD_MOUSE","Afdn"
"AFAD_MOUSE","Afdn"
"AFAD_MOUSE","Afdn"
"AFAD_MOUSE","Afdn"
"AFAD_MOUSE","Afdn"
"AFG2H_MOUSE","AFG2H_MOUSE"
"AFG2H_MOUSE","AFG2H_MOUSE"
"AFG2H_MOUSE","AFG2H_MOUSE"
"AFG2H_MOUSE","AFG2H_MOUSE"
"AFG2H_MOUSE","AFG2H_MOUSE"
"AFG2H_MOUSE","AFG2H_MOUSE"
"AFG2H_MOUSE","AFG2H_MOUSE"
"AFG2H_MOUSE","AFG2H_MOUSE"
"AFG2H_MOUSE","AFG2H_MOUSE"
"AFG31_MOUSE","Afg3l1"
"AFG31_MOUSE","Afg3l1"
"AFG31_MOUSE","Afg3l1"
"AFG31_MOUSE","Afg3l1"
"AFG31_MOUSE","Afg3l1"
"AFG31_MOUSE","Afg3l1"
"AFG31_MOUSE","Afg3l1"
"AFG31_MOUSE","Afg3l1"
"AFG31_MOUSE","Afg3l1"
"AFG32_MOUSE","Afg3l2"
"AFG32_MOUSE","Afg3l2"
"AFG32_MOUSE","Afg3l2"
"AFG32_MOUSE","Afg3l2"
"AFG32_MOUSE","Afg3l2"
"AFG32_MOUSE","Afg3l2"
"AFG32_MOUSE","Afg3l2"
"AFG32_MOUSE","Afg3l2"
"AFG32_MOUSE","Afg3l2"
"AG10B_MOUSE","Alg10b"
"AG10B_MOUSE","Alg10b"
"AG10B_MOUSE","Alg10b"
"AG10B_MOUSE","Alg10b"
"AG10B_MOUSE","Alg10b"
"AG10B_MOUSE","Alg10b"
"AG10B_MOUSE","Alg10b"
"AG10B_MOUSE","Alg10b"
"AG10B_MOUSE","Alg10b"
"AGAL_MOUSE","Gla"
"AGAL_MOUSE","Gla"
"AGAL_MOUSE","Gla"
"AGAL_MOUSE","Gla"
"AGAL_MOUSE","Gla"
"AGAL_MOUSE","Gla"
"AGAL_MOUSE","Gla"
"AGAL_MOUSE","Gla"
"AGAL_MOUSE","Gla"
"AGFG1_MOUSE","Agfg1"
"AGFG1_MOUSE","Agfg1"
"AGFG1_MOUSE","Agfg1"
"AGFG1_MOUSE","Agfg1"
"AGFG1_MOUSE","Agfg1"
"AGFG1_MOUSE","Agfg1"
"AGFG1_MOUSE","Agfg1"
"AGFG1_MOUSE","Agfg1"
"AGFG1_MOUSE","Agfg1"
"AGK_MOUSE","Agk"
"AGK_MOUSE","Agk"
"AGK_MOUSE","Agk"
"AGK_MOUSE","Agk"
"AGK_MOUSE","Agk"
"AGK_MOUSE","Agk"
"AGK_MOUSE","Agk"
"AGK_MOUSE","Agk"
"AGK_MOUSE","Agk"
"AGM1_MOUSE","Pgm3"
"AGM1_MOUSE","Pgm3"
"AGM1_MOUSE","Pgm3"
"AGM1_MOUSE","Pgm3"
"AGM1_MOUSE","Pgm3"
"AGM1_MOUSE","Pgm3"
"AGM1_MOUSE","Pgm3"
"AGM1_MOUSE","Pgm3"
"AGM1_MOUSE","Pgm3"
"AGO2_MOUSE","Ago2"
"AGO2_MOUSE","Ago2"
"AGO2_MOUSE","Ago2"
"AGO2_MOUSE","Ago2"
"AGO2_MOUSE","Ago2"
"AGO2_MOUSE","Ago2"
"AGO2_MOUSE","Ago2"
"AGO2_MOUSE","Ago2"
"AGO2_MOUSE","Ago2"
"AGRE5_MOUSE","Adgre5"
"AGRE5_MOUSE","Adgre5"
"AGRE5_MOUSE","Adgre5"
"AGRE5_MOUSE","Adgre5"
"AGRE5_MOUSE","Adgre5"
"AGRE5_MOUSE","Adgre5"
"AGRE5_MOUSE","Adgre5"
"AGRE5_MOUSE","Adgre5"
"AGRE5_MOUSE","Adgre5"
"AGRV1_MOUSE","Adgrv1"
"AGRV1_MOUSE","Adgrv1"
"AGRV1_MOUSE","Adgrv1"
"AGRV1_MOUSE","Adgrv1"
"AGRV1_MOUSE","Adgrv1"
"AGRV1_MOUSE","Adgrv1"
"AGRV1_MOUSE","Adgrv1"
"AGRV1_MOUSE","Adgrv1"
"AGRV1_MOUSE","Adgrv1"
"AHSA1_MOUSE","Ahsa1"
"AHSA1_MOUSE","Ahsa1"
"AHSA1_MOUSE","Ahsa1"
"AHSA1_MOUSE","Ahsa1"
"AHSA1_MOUSE","Ahsa1"
"AHSA1_MOUSE","Ahsa1"
"AHSA1_MOUSE","Ahsa1"
"AHSA1_MOUSE","Ahsa1"
"AHSA1_MOUSE","Ahsa1"
"AHSA2_MOUSE","Ahsa2"
"AHSA2_MOUSE","Ahsa2"
"AHSA2_MOUSE","Ahsa2"
"AHSA2_MOUSE","Ahsa2"
"AHSA2_MOUSE","Ahsa2"
"AHSA2_MOUSE","Ahsa2"
"AHSA2_MOUSE","Ahsa2"
"AHSA2_MOUSE","Ahsa2"
"AHSA2_MOUSE","Ahsa2"
"AIF1L_MOUSE","Aif1l"
"AIF1L_MOUSE","Aif1l"
"AIF1L_MOUSE","Aif1l"
"AIF1L_MOUSE","Aif1l"
"AIF1L_MOUSE","Aif1l"
"AIF1L_MOUSE","Aif1l"
"AIF1L_MOUSE","Aif1l"
"AIF1L_MOUSE","Aif1l"
"AIF1L_MOUSE","Aif1l"
"AIFM1_MOUSE","Aifm1"
"AIFM1_MOUSE","Aifm1"
"AIFM1_MOUSE","Aifm1"
"AIFM1_MOUSE","Aifm1"
"AIFM1_MOUSE","Aifm1"
"AIFM1_MOUSE","Aifm1"
"AIFM1_MOUSE","Aifm1"
"AIFM1_MOUSE","Aifm1"
"AIFM1_MOUSE","Aifm1"
"AIMP1_MOUSE","Aimp1"
"AIMP1_MOUSE","Aimp1"
"AIMP1_MOUSE","Aimp1"
"AIMP1_MOUSE","Aimp1"
"AIMP1_MOUSE","Aimp1"
"AIMP1_MOUSE","Aimp1"
"AIMP1_MOUSE","Aimp1"
"AIMP1_MOUSE","Aimp1"
"AIMP1_MOUSE","Aimp1"
"AIMP2_MOUSE","Aimp2"
"AIMP2_MOUSE","Aimp2"
"AIMP2_MOUSE","Aimp2"
"AIMP2_MOUSE","Aimp2"
"AIMP2_MOUSE","Aimp2"
"AIMP2_MOUSE","Aimp2"
"AIMP2_MOUSE","Aimp2"
"AIMP2_MOUSE","Aimp2"
"AIMP2_MOUSE","Aimp2"
"AIP_MOUSE","Aip"
"AIP_MOUSE","Aip"
"AIP_MOUSE","Aip"
"AIP_MOUSE","Aip"
"AIP_MOUSE","Aip"
"AIP_MOUSE","Aip"
"AIP_MOUSE","Aip"
"AIP_MOUSE","Aip"
"AIP_MOUSE","Aip"
"AK1A1_MOUSE","Akr1a1"
"AK1A1_MOUSE","Akr1a1"
"AK1A1_MOUSE","Akr1a1"
"AK1A1_MOUSE","Akr1a1"
"AK1A1_MOUSE","Akr1a1"
"AK1A1_MOUSE","Akr1a1"
"AK1A1_MOUSE","Akr1a1"
"AK1A1_MOUSE","Akr1a1"
"AK1A1_MOUSE","Akr1a1"
"AKAP1_MOUSE","Akap1"
"AKAP1_MOUSE","Akap1"
"AKAP1_MOUSE","Akap1"
"AKAP1_MOUSE","Akap1"
"AKAP1_MOUSE","Akap1"
"AKAP1_MOUSE","Akap1"
"AKAP1_MOUSE","Akap1"
"AKAP1_MOUSE","Akap1"
"AKAP1_MOUSE","Akap1"
"AKAP2_MOUSE","Pakap"
"AKAP2_MOUSE","Pakap"
"AKAP2_MOUSE","Pakap"
"AKAP2_MOUSE","Pakap"
"AKAP2_MOUSE","Pakap"
"AKAP2_MOUSE","Pakap"
"AKAP2_MOUSE","Pakap"
"AKAP2_MOUSE","Pakap"
"AKAP2_MOUSE","Pakap"
"AKAP8_MOUSE","Akap8"
"AKAP8_MOUSE","Akap8"
"AKAP8_MOUSE","Akap8"
"AKAP8_MOUSE","Akap8"
"AKAP8_MOUSE","Akap8"
"AKAP8_MOUSE","Akap8"
"AKAP8_MOUSE","Akap8"
"AKAP8_MOUSE","Akap8"
"AKAP8_MOUSE","Akap8"
"AKP13_MOUSE","Akap13"
"AKP13_MOUSE","Akap13"
"AKP13_MOUSE","Akap13"
"AKP13_MOUSE","Akap13"
"AKP13_MOUSE","Akap13"
"AKP13_MOUSE","Akap13"
"AKP13_MOUSE","Akap13"
"AKP13_MOUSE","Akap13"
"AKP13_MOUSE","Akap13"
"AKT1_MOUSE","Akt1"
"AKT1_MOUSE","Akt1"
"AKT1_MOUSE","Akt1"
"AKT1_MOUSE","Akt1"
"AKT1_MOUSE","Akt1"
"AKT1_MOUSE","Akt1"
"AKT1_MOUSE","Akt1"
"AKT1_MOUSE","Akt1"
"AKT1_MOUSE","Akt1"
"AKT2_MOUSE","Akt2"
"AKT2_MOUSE","Akt2"
"AKT2_MOUSE","Akt2"
"AKT2_MOUSE","Akt2"
"AKT2_MOUSE","Akt2"
"AKT2_MOUSE","Akt2"
"AKT2_MOUSE","Akt2"
"AKT2_MOUSE","Akt2"
"AKT2_MOUSE","Akt2"
"AL1L2_MOUSE","Aldh1l2"
"AL1L2_MOUSE","Aldh1l2"
"AL1L2_MOUSE","Aldh1l2"
"AL1L2_MOUSE","Aldh1l2"
"AL1L2_MOUSE","Aldh1l2"
"AL1L2_MOUSE","Aldh1l2"
"AL1L2_MOUSE","Aldh1l2"
"AL1L2_MOUSE","Aldh1l2"
"AL1L2_MOUSE","Aldh1l2"
"AL3A1_MOUSE","Aldh3a1"
"AL3A1_MOUSE","Aldh3a1"
"AL3A1_MOUSE","Aldh3a1"
"AL3A1_MOUSE","Aldh3a1"
"AL3A1_MOUSE","Aldh3a1"
"AL3A1_MOUSE","Aldh3a1"
"AL3A1_MOUSE","Aldh3a1"
"AL3A1_MOUSE","Aldh3a1"
"AL3A1_MOUSE","Aldh3a1"
"AL3A2_MOUSE","Aldh3a2"
"AL3A2_MOUSE","Aldh3a2"
"AL3A2_MOUSE","Aldh3a2"
"AL3A2_MOUSE","Aldh3a2"
"AL3A2_MOUSE","Aldh3a2"
"AL3A2_MOUSE","Aldh3a2"
"AL3A2_MOUSE","Aldh3a2"
"AL3A2_MOUSE","Aldh3a2"
"AL3A2_MOUSE","Aldh3a2"
"AL3B1_MOUSE","Aldh3b1"
"AL3B1_MOUSE","Aldh3b1"
"AL3B1_MOUSE","Aldh3b1"
"AL3B1_MOUSE","Aldh3b1"
"AL3B1_MOUSE","Aldh3b1"
"AL3B1_MOUSE","Aldh3b1"
"AL3B1_MOUSE","Aldh3b1"
"AL3B1_MOUSE","Aldh3b1"
"AL3B1_MOUSE","Aldh3b1"
"AL4A1_MOUSE","Aldh4a1"
"AL4A1_MOUSE","Aldh4a1"
"AL4A1_MOUSE","Aldh4a1"
"AL4A1_MOUSE","Aldh4a1"
"AL4A1_MOUSE","Aldh4a1"
"AL4A1_MOUSE","Aldh4a1"
"AL4A1_MOUSE","Aldh4a1"
"AL4A1_MOUSE","Aldh4a1"
"AL4A1_MOUSE","Aldh4a1"
"AL9A1_MOUSE","Aldh9a1"
"AL9A1_MOUSE","Aldh9a1"
"AL9A1_MOUSE","Aldh9a1"
"AL9A1_MOUSE","Aldh9a1"
"AL9A1_MOUSE","Aldh9a1"
"AL9A1_MOUSE","Aldh9a1"
"AL9A1_MOUSE","Aldh9a1"
"AL9A1_MOUSE","Aldh9a1"
"AL9A1_MOUSE","Aldh9a1"
"ALAT1_MOUSE","Gpt"
"ALAT1_MOUSE","Gpt"
"ALAT1_MOUSE","Gpt"
"ALAT1_MOUSE","Gpt"
"ALAT1_MOUSE","Gpt"
"ALAT1_MOUSE","Gpt"
"ALAT1_MOUSE","Gpt"
"ALAT1_MOUSE","Gpt"
"ALAT1_MOUSE","Gpt"
"ALAT2_MOUSE","Gpt2"
"ALAT2_MOUSE","Gpt2"
"ALAT2_MOUSE","Gpt2"
"ALAT2_MOUSE","Gpt2"
"ALAT2_MOUSE","Gpt2"
"ALAT2_MOUSE","Gpt2"
"ALAT2_MOUSE","Gpt2"
"ALAT2_MOUSE","Gpt2"
"ALAT2_MOUSE","Gpt2"
"ALBU_MOUSE","Alb"
"ALBU_MOUSE","Alb"
"ALBU_MOUSE","Alb"
"ALBU_MOUSE","Alb"
"ALBU_MOUSE","Alb"
"ALBU_MOUSE","Alb"
"ALBU_MOUSE","Alb"
"ALBU_MOUSE","Alb"
"ALBU_MOUSE","Alb"
"ALD1_MOUSE","Akr1b7"
"ALD1_MOUSE","Akr1b7"
"ALD1_MOUSE","Akr1b7"
"ALD1_MOUSE","Akr1b7"
"ALD1_MOUSE","Akr1b7"
"ALD1_MOUSE","Akr1b7"
"ALD1_MOUSE","Akr1b7"
"ALD1_MOUSE","Akr1b7"
"ALD1_MOUSE","Akr1b7"
"ALD2_MOUSE","Akr1b8"
"ALD2_MOUSE","Akr1b8"
"ALD2_MOUSE","Akr1b8"
"ALD2_MOUSE","Akr1b8"
"ALD2_MOUSE","Akr1b8"
"ALD2_MOUSE","Akr1b8"
"ALD2_MOUSE","Akr1b8"
"ALD2_MOUSE","Akr1b8"
"ALD2_MOUSE","Akr1b8"
"ALDH2_MOUSE","Aldh2"
"ALDH2_MOUSE","Aldh2"
"ALDH2_MOUSE","Aldh2"
"ALDH2_MOUSE","Aldh2"
"ALDH2_MOUSE","Aldh2"
"ALDH2_MOUSE","Aldh2"
"ALDH2_MOUSE","Aldh2"
"ALDH2_MOUSE","Aldh2"
"ALDH2_MOUSE","Aldh2"
"ALDOA_MOUSE","Aldoa"
"ALDOA_MOUSE","Aldoa"
"ALDOA_MOUSE","Aldoa"
"ALDOA_MOUSE","Aldoa"
"ALDOA_MOUSE","Aldoa"
"ALDOA_MOUSE","Aldoa"
"ALDOA_MOUSE","Aldoa"
"ALDOA_MOUSE","Aldoa"
"ALDOA_MOUSE","Aldoa"
"ALDR_MOUSE","Akr1b1"
"ALDR_MOUSE","Akr1b1"
"ALDR_MOUSE","Akr1b1"
"ALDR_MOUSE","Akr1b1"
"ALDR_MOUSE","Akr1b1"
"ALDR_MOUSE","Akr1b1"
"ALDR_MOUSE","Akr1b1"
"ALDR_MOUSE","Akr1b1"
"ALDR_MOUSE","Akr1b1"
"ALKB3_MOUSE","Alkbh3"
"ALKB3_MOUSE","Alkbh3"
"ALKB3_MOUSE","Alkbh3"
"ALKB3_MOUSE","Alkbh3"
"ALKB3_MOUSE","Alkbh3"
"ALKB3_MOUSE","Alkbh3"
"ALKB3_MOUSE","Alkbh3"
"ALKB3_MOUSE","Alkbh3"
"ALKB3_MOUSE","Alkbh3"
"AMACR_MOUSE","Amacr"
"AMACR_MOUSE","Amacr"
"AMACR_MOUSE","Amacr"
"AMACR_MOUSE","Amacr"
"AMACR_MOUSE","Amacr"
"AMACR_MOUSE","Amacr"
"AMACR_MOUSE","Amacr"
"AMACR_MOUSE","Amacr"
"AMACR_MOUSE","Amacr"
"AMERL_MOUSE","Ammecr1l"
"AMERL_MOUSE","Ammecr1l"
"AMERL_MOUSE","Ammecr1l"
"AMERL_MOUSE","Ammecr1l"
"AMERL_MOUSE","Ammecr1l"
"AMERL_MOUSE","Ammecr1l"
"AMERL_MOUSE","Ammecr1l"
"AMERL_MOUSE","Ammecr1l"
"AMERL_MOUSE","Ammecr1l"
"AMFR_MOUSE","Amfr"
"AMFR_MOUSE","Amfr"
"AMFR_MOUSE","Amfr"
"AMFR_MOUSE","Amfr"
"AMFR_MOUSE","Amfr"
"AMFR_MOUSE","Amfr"
"AMFR_MOUSE","Amfr"
"AMFR_MOUSE","Amfr"
"AMFR_MOUSE","Amfr"
"AMPB_MOUSE","Rnpep"
"AMPB_MOUSE","Rnpep"
"AMPB_MOUSE","Rnpep"
"AMPB_MOUSE","Rnpep"
"AMPB_MOUSE","Rnpep"
"AMPB_MOUSE","Rnpep"
"AMPB_MOUSE","Rnpep"
"AMPB_MOUSE","Rnpep"
"AMPB_MOUSE","Rnpep"
"AMPD2_MOUSE","Ampd2"
"AMPD2_MOUSE","Ampd2"
"AMPD2_MOUSE","Ampd2"
"AMPD2_MOUSE","Ampd2"
"AMPD2_MOUSE","Ampd2"
"AMPD2_MOUSE","Ampd2"
"AMPD2_MOUSE","Ampd2"
"AMPD2_MOUSE","Ampd2"
"AMPD2_MOUSE","Ampd2"
"AMPD3_MOUSE","Ampd3"
"AMPD3_MOUSE","Ampd3"
"AMPD3_MOUSE","Ampd3"
"AMPD3_MOUSE","Ampd3"
"AMPD3_MOUSE","Ampd3"
"AMPD3_MOUSE","Ampd3"
"AMPD3_MOUSE","Ampd3"
"AMPD3_MOUSE","Ampd3"
"AMPD3_MOUSE","Ampd3"
"AMPL_MOUSE","Lap3"
"AMPL_MOUSE","Lap3"
"AMPL_MOUSE","Lap3"
"AMPL_MOUSE","Lap3"
"AMPL_MOUSE","Lap3"
"AMPL_MOUSE","Lap3"
"AMPL_MOUSE","Lap3"
"AMPL_MOUSE","Lap3"
"AMPL_MOUSE","Lap3"
"AMPN_MOUSE","Anpep"
"AMPN_MOUSE","Anpep"
"AMPN_MOUSE","Anpep"
"AMPN_MOUSE","Anpep"
"AMPN_MOUSE","Anpep"
"AMPN_MOUSE","Anpep"
"AMPN_MOUSE","Anpep"
"AMPN_MOUSE","Anpep"
"AMPN_MOUSE","Anpep"
"AMRP_MOUSE","Lrpap1"
"AMRP_MOUSE","Lrpap1"
"AMRP_MOUSE","Lrpap1"
"AMRP_MOUSE","Lrpap1"
"AMRP_MOUSE","Lrpap1"
"AMRP_MOUSE","Lrpap1"
"AMRP_MOUSE","Lrpap1"
"AMRP_MOUSE","Lrpap1"
"AMRP_MOUSE","Lrpap1"
"AN32A_MOUSE","Anp32a"
"AN32A_MOUSE","Anp32a"
"AN32A_MOUSE","Anp32a"
"AN32A_MOUSE","Anp32a"
"AN32A_MOUSE","Anp32a"
"AN32A_MOUSE","Anp32a"
"AN32A_MOUSE","Anp32a"
"AN32A_MOUSE","Anp32a"
"AN32A_MOUSE","Anp32a"
"AN32B_MOUSE","Anp32b"
"AN32B_MOUSE","Anp32b"
"AN32B_MOUSE","Anp32b"
"AN32B_MOUSE","Anp32b"
"AN32B_MOUSE","Anp32b"
"AN32B_MOUSE","Anp32b"
"AN32B_MOUSE","Anp32b"
"AN32B_MOUSE","Anp32b"
"AN32B_MOUSE","Anp32b"
"AN32E_MOUSE","Anp32e"
"AN32E_MOUSE","Anp32e"
"AN32E_MOUSE","Anp32e"
"AN32E_MOUSE","Anp32e"
"AN32E_MOUSE","Anp32e"
"AN32E_MOUSE","Anp32e"
"AN32E_MOUSE","Anp32e"
"AN32E_MOUSE","Anp32e"
"AN32E_MOUSE","Anp32e"
"ANFY1_MOUSE","Ankfy1"
"ANFY1_MOUSE","Ankfy1"
"ANFY1_MOUSE","Ankfy1"
"ANFY1_MOUSE","Ankfy1"
"ANFY1_MOUSE","Ankfy1"
"ANFY1_MOUSE","Ankfy1"
"ANFY1_MOUSE","Ankfy1"
"ANFY1_MOUSE","Ankfy1"
"ANFY1_MOUSE","Ankfy1"
"ANKH_MOUSE","Ankh"
"ANKH_MOUSE","Ankh"
"ANKH_MOUSE","Ankh"
"ANKH_MOUSE","Ankh"
"ANKH_MOUSE","Ankh"
"ANKH_MOUSE","Ankh"
"ANKH_MOUSE","Ankh"
"ANKH_MOUSE","Ankh"
"ANKH_MOUSE","Ankh"
"ANKR1_MOUSE","Ankrd1"
"ANKR1_MOUSE","Ankrd1"
"ANKR1_MOUSE","Ankrd1"
"ANKR1_MOUSE","Ankrd1"
"ANKR1_MOUSE","Ankrd1"
"ANKR1_MOUSE","Ankrd1"
"ANKR1_MOUSE","Ankrd1"
"ANKR1_MOUSE","Ankrd1"
"ANKR1_MOUSE","Ankrd1"
"ANKR2_MOUSE","Ankrd2"
"ANKR2_MOUSE","Ankrd2"
"ANKR2_MOUSE","Ankrd2"
"ANKR2_MOUSE","Ankrd2"
"ANKR2_MOUSE","Ankrd2"
"ANKR2_MOUSE","Ankrd2"
"ANKR2_MOUSE","Ankrd2"
"ANKR2_MOUSE","Ankrd2"
"ANKR2_MOUSE","Ankrd2"
"ANM1_MOUSE","Prmt1"
"ANM1_MOUSE","Prmt1"
"ANM1_MOUSE","Prmt1"
"ANM1_MOUSE","Prmt1"
"ANM1_MOUSE","Prmt1"
"ANM1_MOUSE","Prmt1"
"ANM1_MOUSE","Prmt1"
"ANM1_MOUSE","Prmt1"
"ANM1_MOUSE","Prmt1"
"ANM5_MOUSE","Prmt5"
"ANM5_MOUSE","Prmt5"
"ANM5_MOUSE","Prmt5"
"ANM5_MOUSE","Prmt5"
"ANM5_MOUSE","Prmt5"
"ANM5_MOUSE","Prmt5"
"ANM5_MOUSE","Prmt5"
"ANM5_MOUSE","Prmt5"
